transaction_id,user_id,transaction_amount,transaction_time,transaction_type,merchant_category,is_fraud
7186,455,9718.29,2024-06-19 14:43:50.976357,purchase,entertainment,0
7187,981,6790.4,2024-06-19 14:44:50.976357,withdrawal,entertainment,0
7188,955,210.78,2024-06-19 14:45:50.976357,transfer,clothing,0
7189,240,8510.18,2024-06-19 14:46:50.976357,payment,entertainment,0
7190,484,2325.27,2024-06-19 14:47:50.976357,transfer,travel,0
7191,361,8232.21,2024-06-19 14:48:50.976357,transfer,travel,0
7192,174,4401.55,2024-06-19 14:49:50.976357,payment,clothing,0
7193,335,4339.4,2024-06-19 14:50:50.976357,payment,clothing,0
7194,904,7161.84,2024-06-19 14:51:50.976357,withdrawal,electronics,0
7195,957,1226.42,2024-06-19 14:52:50.976357,payment,travel,0
7196,316,7421.83,2024-06-19 14:53:50.976357,payment,groceries,0
7197,863,9283.52,2024-06-19 14:54:50.976357,purchase,groceries,0
7198,262,4914.11,2024-06-19 14:55:50.976357,payment,entertainment,0
7199,817,4103.75,2024-06-19 14:56:50.976357,transfer,electronics,1
7200,789,8115.98,2024-06-19 14:57:50.976357,payment,entertainment,0
7201,428,6665.78,2024-06-19 14:58:50.976357,purchase,clothing,0
7202,825,9915.9,2024-06-19 14:59:50.976357,transfer,clothing,0
7203,334,9572.11,2024-06-19 15:00:50.976357,transfer,groceries,0
7204,240,9342.81,2024-06-19 15:01:50.976357,purchase,clothing,0
7205,394,743.1,2024-06-19 15:02:50.976357,withdrawal,entertainment,0
7206,685,2142.67,2024-06-19 15:03:50.976357,payment,entertainment,0
7207,430,7905.33,2024-06-19 15:04:50.976357,purchase,electronics,0
7208,297,8744.59,2024-06-19 15:05:50.976357,payment,groceries,0
7209,165,9501.02,2024-06-19 15:06:50.976357,transfer,clothing,0
7210,668,117.76,2024-06-19 15:07:50.976357,withdrawal,electronics,0
7211,250,3200.22,2024-06-19 15:08:50.976357,purchase,travel,0
7212,961,1477.58,2024-06-19 15:09:50.976357,payment,groceries,0
7213,420,1465.61,2024-06-19 15:10:50.976357,purchase,travel,0
7214,928,7895.35,2024-06-19 15:11:50.976357,purchase,groceries,0
7215,530,416.96,2024-06-19 15:12:50.976357,payment,travel,0
7216,812,3286.99,2024-06-19 15:13:50.976357,purchase,clothing,1
7217,642,3743.09,2024-06-19 15:14:50.976357,purchase,entertainment,0
7218,636,3306.9,2024-06-19 15:15:50.976357,transfer,entertainment,1
7219,826,3188.99,2024-06-19 15:16:50.976357,purchase,travel,0
7220,788,6864.58,2024-06-19 15:17:50.976357,payment,electronics,0
7221,785,4262.68,2024-06-19 15:18:50.976357,payment,electronics,0
7222,347,6684.49,2024-06-19 15:19:50.976357,withdrawal,groceries,0
7223,661,6108.01,2024-06-19 15:20:50.976357,transfer,groceries,0
7224,790,7869.99,2024-06-19 15:21:50.976357,withdrawal,entertainment,0
7225,990,4086.96,2024-06-19 15:22:50.976357,transfer,electronics,0
7226,175,9297.5,2024-06-19 15:23:50.976357,transfer,travel,0
7227,415,6676.06,2024-06-19 15:24:50.976357,payment,travel,0
7228,350,7017.98,2024-06-19 15:25:50.976357,payment,entertainment,0
7229,556,9180.09,2024-06-19 15:26:50.976357,purchase,clothing,0
7230,886,2629.27,2024-06-19 15:27:50.976357,purchase,entertainment,0
7231,793,4762.79,2024-06-19 15:28:50.976357,transfer,groceries,0
7232,875,2096.3,2024-06-19 15:29:50.976357,transfer,clothing,0
7233,518,3795.31,2024-06-19 15:30:50.976357,purchase,clothing,0
7234,181,5833.84,2024-06-19 15:31:50.976357,payment,groceries,0
7235,102,290.32,2024-06-19 15:32:50.976357,purchase,entertainment,0
7236,622,5705.22,2024-06-19 15:33:50.976357,withdrawal,travel,0
7237,518,3834.75,2024-06-19 15:34:50.976357,payment,groceries,0
7238,598,4845.55,2024-06-19 15:35:50.976357,purchase,groceries,0
7239,139,4846.39,2024-06-19 15:36:50.976357,transfer,groceries,0
7240,442,8092.32,2024-06-19 15:37:50.976357,purchase,entertainment,0
7241,733,737.15,2024-06-19 15:38:50.976357,payment,entertainment,0
7242,145,606.63,2024-06-19 15:39:50.976357,purchase,groceries,0
7243,295,2595.41,2024-06-19 15:40:50.976357,purchase,electronics,1
7244,518,7783.57,2024-06-19 15:41:50.976357,transfer,clothing,1
7245,998,5762.17,2024-06-19 15:42:50.976357,payment,travel,1
7246,355,2825.48,2024-06-19 15:43:50.976357,purchase,travel,0
7247,620,1146.6,2024-06-19 15:44:50.976357,purchase,clothing,0
7248,888,4340.96,2024-06-19 15:45:50.976357,transfer,electronics,0
7249,948,1359.19,2024-06-19 15:46:50.976357,withdrawal,groceries,0
7250,699,6228.68,2024-06-19 15:47:50.976357,purchase,entertainment,0
7251,295,6781.78,2024-06-19 15:48:50.976357,transfer,clothing,0
7252,536,4968.41,2024-06-19 15:49:50.976357,transfer,clothing,0
7253,886,9295.08,2024-06-19 15:50:50.976357,purchase,electronics,0
7254,195,9803.52,2024-06-19 15:51:50.976357,payment,clothing,0
7255,577,6221.73,2024-06-19 15:52:50.976357,purchase,groceries,0
7256,396,2312.52,2024-06-19 15:53:50.976357,payment,clothing,0
7257,348,9075.52,2024-06-19 15:54:50.976357,purchase,clothing,0
7258,780,5024.65,2024-06-19 15:55:50.976357,withdrawal,travel,0
7259,367,6006.48,2024-06-19 15:56:50.976357,transfer,entertainment,0
7260,755,8050.26,2024-06-19 15:57:50.976357,transfer,entertainment,0
7261,262,4557.77,2024-06-19 15:58:50.976357,transfer,clothing,0
7262,244,1253.13,2024-06-19 15:59:50.976357,purchase,groceries,0
7263,421,3506.12,2024-06-19 16:00:50.976357,purchase,electronics,0
7264,346,8760.12,2024-06-19 16:01:50.976357,transfer,groceries,0
7265,988,1355.23,2024-06-19 16:02:50.976357,withdrawal,clothing,0
7266,475,2074.29,2024-06-19 16:03:50.976357,payment,clothing,0
7267,351,4818.23,2024-06-19 16:04:50.976357,transfer,groceries,1
7268,867,606.45,2024-06-19 16:05:50.976357,transfer,travel,0
7269,986,2122.7,2024-06-19 16:06:50.976357,purchase,groceries,0
7270,540,1294.69,2024-06-19 16:07:50.976357,withdrawal,travel,0
7271,691,4945.74,2024-06-19 16:08:50.976357,transfer,travel,0
7272,965,2545.58,2024-06-19 16:09:50.976357,transfer,electronics,0
7273,863,8506.87,2024-06-19 16:10:50.976357,withdrawal,clothing,1
7274,169,1941.19,2024-06-19 16:11:50.976357,purchase,entertainment,0
7275,448,7887.59,2024-06-19 16:12:50.976357,withdrawal,electronics,0
7276,196,7892.6,2024-06-19 16:13:50.976357,withdrawal,groceries,0
7277,827,6199.05,2024-06-19 16:14:50.976357,purchase,travel,1
7278,787,5596.14,2024-06-19 16:15:50.976357,payment,groceries,0
7279,154,5377.7,2024-06-19 16:16:50.976357,withdrawal,clothing,0
7280,770,9539.08,2024-06-19 16:17:50.976357,purchase,electronics,1
7281,635,7074.96,2024-06-19 16:18:50.976357,purchase,electronics,0
7282,848,2873.81,2024-06-19 16:19:50.976357,withdrawal,groceries,0
7283,427,9502.11,2024-06-19 16:20:50.976357,transfer,travel,1
7284,349,4912.24,2024-06-19 16:21:50.976357,payment,travel,0
7285,423,3507.74,2024-06-19 16:22:50.976357,transfer,groceries,0
7286,506,1374.59,2024-06-19 16:23:50.976357,payment,electronics,0
7287,663,2133.57,2024-06-19 16:24:50.976357,payment,groceries,0
7288,696,8173.66,2024-06-19 16:25:50.976357,payment,electronics,0
7289,196,1742.17,2024-06-19 16:26:50.976357,payment,groceries,0
7290,265,9480.98,2024-06-19 16:27:50.976357,transfer,electronics,0
7291,958,8972.56,2024-06-19 16:28:50.976357,withdrawal,electronics,0
7292,633,6245.53,2024-06-19 16:29:50.976357,payment,travel,0
7293,813,5345.27,2024-06-19 16:30:50.976357,withdrawal,entertainment,0
7294,740,7220.51,2024-06-19 16:31:50.976357,withdrawal,electronics,0
7295,626,9011.86,2024-06-19 16:32:50.976357,transfer,travel,0
7296,685,4631.21,2024-06-19 16:33:50.976357,purchase,entertainment,0
7297,368,5266.84,2024-06-19 16:34:50.976357,purchase,travel,1
7298,395,2375.97,2024-06-19 16:35:50.976357,transfer,entertainment,1
7299,266,2612.42,2024-06-19 16:36:50.976357,payment,travel,1
7300,280,7490.5,2024-06-19 16:37:50.976357,purchase,clothing,0
7301,976,1300.59,2024-06-19 16:38:50.976357,purchase,clothing,0
7302,566,6363.55,2024-06-19 16:39:50.976357,withdrawal,electronics,0
7303,925,3084.79,2024-06-19 16:40:50.976357,payment,travel,0
7304,954,9707.9,2024-06-19 16:41:50.976357,withdrawal,clothing,0
7305,473,4999.07,2024-06-19 16:42:50.976357,payment,travel,0
7306,174,5348.86,2024-06-19 16:43:50.976357,transfer,travel,0
7307,780,102.18,2024-06-19 16:44:50.976357,payment,clothing,0
7308,422,7881.8,2024-06-19 16:45:50.976357,withdrawal,electronics,0
7309,588,7673.3,2024-06-19 16:46:50.976357,payment,travel,0
7310,636,7048.01,2024-06-19 16:47:50.976357,transfer,travel,0
7311,848,7896.17,2024-06-19 16:48:50.976357,withdrawal,electronics,0
7312,890,5097.54,2024-06-19 16:49:50.976357,withdrawal,electronics,0
7313,634,8872.49,2024-06-19 16:50:50.976357,withdrawal,clothing,0
7314,116,8165.06,2024-06-19 16:51:50.976357,payment,entertainment,0
7315,731,2505.33,2024-06-19 16:52:50.976357,payment,entertainment,0
7316,570,5435.07,2024-06-19 16:53:50.976357,purchase,entertainment,0
7317,533,8648.34,2024-06-19 16:54:50.976357,withdrawal,clothing,0
7318,197,8824.88,2024-06-19 16:55:50.976357,payment,travel,0
7319,401,2105.52,2024-06-19 16:56:50.976357,purchase,clothing,0
7320,729,6438.54,2024-06-19 16:57:50.976357,payment,travel,1
7321,338,6332.95,2024-06-19 16:58:50.976357,payment,electronics,0
7322,797,9578.5,2024-06-19 16:59:50.976357,transfer,entertainment,0
7323,946,8024.26,2024-06-19 17:00:50.976357,withdrawal,entertainment,0
7324,615,2565.36,2024-06-19 17:01:50.976357,transfer,travel,0
7325,557,7676.2,2024-06-19 17:02:50.976357,purchase,groceries,0
7326,266,3446.16,2024-06-19 17:03:50.976357,payment,groceries,0
7327,659,2667.05,2024-06-19 17:04:50.976357,withdrawal,clothing,0
7328,902,6177.18,2024-06-19 17:05:50.976357,transfer,entertainment,0
7329,159,5433.53,2024-06-19 17:06:50.976357,transfer,groceries,0
7330,546,7003.3,2024-06-19 17:07:50.976357,transfer,groceries,0
7331,507,2420.33,2024-06-19 17:08:50.976357,payment,travel,0
7332,162,3547.03,2024-06-19 17:09:50.976357,payment,electronics,0
7333,694,4024.87,2024-06-19 17:10:50.976357,payment,clothing,0
7334,813,1165.9,2024-06-19 17:11:50.976357,payment,groceries,0
7335,358,8581.07,2024-06-19 17:12:50.976357,transfer,travel,0
7336,155,7204.47,2024-06-19 17:13:50.976357,transfer,travel,0
7337,340,1137.88,2024-06-19 17:14:50.976357,purchase,travel,0
7338,781,4518.81,2024-06-19 17:15:50.976357,payment,clothing,0
7339,306,8473.8,2024-06-19 17:16:50.976357,transfer,travel,0
7340,700,9640.71,2024-06-19 17:17:50.976357,purchase,groceries,0
7341,667,7441.22,2024-06-19 17:18:50.976357,transfer,electronics,0
7342,420,2528.18,2024-06-19 17:19:50.976357,payment,entertainment,0
7343,316,8391.58,2024-06-19 17:20:50.976357,purchase,electronics,0
7344,962,3825.86,2024-06-19 17:21:50.976357,transfer,travel,0
7345,810,2794.74,2024-06-19 17:22:50.976357,transfer,entertainment,0
7346,557,3258.66,2024-06-19 17:23:50.976357,transfer,electronics,0
7347,364,8721.53,2024-06-19 17:24:50.976357,payment,groceries,1
7348,705,5885.9,2024-06-19 17:25:50.976357,withdrawal,entertainment,1
7349,402,4176.21,2024-06-19 17:26:50.976357,withdrawal,entertainment,0
7350,756,3059.87,2024-06-19 17:27:50.976357,withdrawal,travel,0
7351,204,6581.61,2024-06-19 17:28:50.976357,transfer,entertainment,0
7352,433,4587.49,2024-06-19 17:29:50.976357,payment,travel,0
7353,599,2349.68,2024-06-19 17:30:50.976357,withdrawal,entertainment,0
7354,670,6355.63,2024-06-19 17:31:50.976357,transfer,electronics,0
7355,831,9023.17,2024-06-19 17:32:50.976357,purchase,travel,1
7356,483,7541.87,2024-06-19 17:33:50.976357,payment,entertainment,0
7357,917,8012.55,2024-06-19 17:34:50.976357,transfer,entertainment,0
7358,348,308.72,2024-06-19 17:35:50.976357,payment,electronics,0
7359,308,8665.7,2024-06-19 17:36:50.976357,transfer,groceries,0
7360,453,6097.35,2024-06-19 17:37:50.976357,payment,groceries,0
7361,575,1106.42,2024-06-19 17:38:50.976357,payment,clothing,0
7362,740,7777.09,2024-06-19 17:39:50.976357,payment,clothing,0
7363,888,8135.34,2024-06-19 17:40:50.976357,withdrawal,groceries,0
7364,400,7286.8,2024-06-19 17:41:50.976357,transfer,travel,0
7365,626,5306.12,2024-06-19 17:42:50.976357,payment,clothing,1
7366,581,3453.07,2024-06-19 17:43:50.976357,payment,entertainment,0
7367,948,996.83,2024-06-19 17:44:50.976357,payment,travel,0
7368,273,969.4,2024-06-19 17:45:50.976357,purchase,electronics,0
7369,638,1983.02,2024-06-19 17:46:50.976357,payment,travel,1
7370,376,6874.33,2024-06-19 17:47:50.976357,purchase,entertainment,0
7371,893,3925.89,2024-06-19 17:48:50.976357,withdrawal,electronics,0
7372,108,7554.4,2024-06-19 17:49:50.976357,payment,electronics,0
7373,651,1602.61,2024-06-19 17:50:50.976357,purchase,electronics,0
7374,859,1180.65,2024-06-19 17:51:50.976357,payment,entertainment,0
7375,673,5123.65,2024-06-19 17:52:50.976357,purchase,electronics,0
7376,318,2621.67,2024-06-19 17:53:50.976357,purchase,electronics,0
7377,480,2917.46,2024-06-19 17:54:50.976357,transfer,entertainment,0
7378,758,7693.7,2024-06-19 17:55:50.976357,transfer,travel,0
7379,419,4374.95,2024-06-19 17:56:50.976357,purchase,groceries,0
7380,433,1546.94,2024-06-19 17:57:50.976357,purchase,electronics,0
7381,190,7352.22,2024-06-19 17:58:50.976357,purchase,groceries,0
7382,350,9032.04,2024-06-19 17:59:50.976357,purchase,groceries,0
7383,512,2716.52,2024-06-19 18:00:50.976357,transfer,travel,0
7384,929,5970.9,2024-06-19 18:01:50.976357,withdrawal,electronics,0
7385,998,7223.46,2024-06-19 18:02:50.976357,purchase,electronics,0
7386,417,9511.16,2024-06-19 18:03:50.976357,withdrawal,entertainment,0
7387,383,8877.74,2024-06-19 18:04:50.976357,purchase,clothing,0
7388,526,211.22,2024-06-19 18:05:50.976357,payment,electronics,0
7389,701,2008.66,2024-06-19 18:06:50.976357,purchase,electronics,0
7390,514,4875.36,2024-06-19 18:07:50.976357,transfer,entertainment,0
7391,935,1020.65,2024-06-19 18:08:50.976357,transfer,clothing,0
7392,940,4475.38,2024-06-19 18:09:50.976357,transfer,travel,0
7393,663,1887.79,2024-06-19 18:10:50.976357,purchase,travel,0
7394,110,4452.28,2024-06-19 18:11:50.976357,withdrawal,groceries,0
7395,808,5735.12,2024-06-19 18:12:50.976357,withdrawal,travel,0
7396,803,3780.32,2024-06-19 18:13:50.976357,transfer,entertainment,0
7397,155,2893.75,2024-06-19 18:14:50.976357,purchase,entertainment,0
7398,954,2215.8,2024-06-19 18:15:50.976357,withdrawal,electronics,0
7399,146,5550.47,2024-06-19 18:16:50.976357,payment,entertainment,0
7400,402,3189.19,2024-06-19 18:17:50.976357,purchase,clothing,0
7401,213,4969.03,2024-06-19 18:18:50.976357,withdrawal,groceries,0
7402,118,3699.91,2024-06-19 18:19:50.976357,purchase,clothing,0
7403,376,2234.47,2024-06-19 18:20:50.976357,purchase,groceries,0
7404,140,1412.72,2024-06-19 18:21:50.976357,withdrawal,clothing,0
7405,207,1917.83,2024-06-19 18:22:50.976357,payment,entertainment,0
7406,640,802.9,2024-06-19 18:23:50.976357,transfer,electronics,0
7407,152,7707.07,2024-06-19 18:24:50.976357,payment,electronics,0
7408,400,4883.69,2024-06-19 18:25:50.976357,transfer,electronics,0
7409,229,2073.96,2024-06-19 18:26:50.976357,payment,electronics,0
7410,484,1499.94,2024-06-19 18:27:50.976357,withdrawal,entertainment,0
7411,899,4399.56,2024-06-19 18:28:50.976357,payment,electronics,0
7412,658,785.43,2024-06-19 18:29:50.976357,transfer,electronics,0
7413,480,1909.61,2024-06-19 18:30:50.976357,withdrawal,travel,0
7414,426,9643.75,2024-06-19 18:31:50.976357,purchase,groceries,0
7415,272,4739.13,2024-06-19 18:32:50.976357,withdrawal,clothing,1
7416,513,1158.89,2024-06-19 18:33:50.976357,purchase,electronics,0
7417,644,5343.96,2024-06-19 18:34:50.976357,purchase,entertainment,0
7418,828,3834.0,2024-06-19 18:35:50.976357,withdrawal,groceries,1
7419,370,5454.27,2024-06-19 18:36:50.976357,withdrawal,electronics,0
7420,163,8168.37,2024-06-19 18:37:50.976357,payment,clothing,0
7421,770,8664.7,2024-06-19 18:38:50.976357,withdrawal,travel,0
7422,184,9927.71,2024-06-19 18:39:50.976357,withdrawal,groceries,0
7423,551,3715.21,2024-06-19 18:40:50.976357,purchase,travel,0
7424,116,8999.68,2024-06-19 18:41:50.976357,transfer,groceries,0
7425,572,3178.02,2024-06-19 18:42:50.976357,withdrawal,groceries,0
7426,759,7936.01,2024-06-19 18:43:50.976357,withdrawal,groceries,0
7427,886,1308.67,2024-06-19 18:44:50.976357,withdrawal,clothing,0
7428,919,4255.02,2024-06-19 18:45:50.976357,payment,electronics,0
7429,240,2863.96,2024-06-19 18:46:50.976357,payment,groceries,0
7430,234,8200.17,2024-06-19 18:47:50.976357,purchase,electronics,0
7431,830,3524.97,2024-06-19 18:48:50.976357,purchase,travel,0
7432,418,4481.0,2024-06-19 18:49:50.976357,payment,entertainment,0
7433,490,8775.76,2024-06-19 18:50:50.976357,withdrawal,groceries,1
7434,720,4665.1,2024-06-19 18:51:50.976357,transfer,clothing,1
7435,803,4073.26,2024-06-19 18:52:50.976357,withdrawal,travel,1
7436,438,4099.68,2024-06-19 18:53:50.976357,purchase,groceries,0
7437,116,1259.25,2024-06-19 18:54:50.976357,transfer,clothing,0
7438,711,8717.49,2024-06-19 18:55:50.976357,transfer,entertainment,0
7439,462,1970.04,2024-06-19 18:56:50.976357,withdrawal,groceries,1
7440,990,3608.06,2024-06-19 18:57:50.976357,purchase,clothing,0
7441,755,8932.46,2024-06-19 18:58:50.976357,withdrawal,clothing,0
7442,928,6752.09,2024-06-19 18:59:50.976357,withdrawal,clothing,0
7443,241,9350.33,2024-06-19 19:00:50.976357,withdrawal,electronics,0
7444,472,4246.71,2024-06-19 19:01:50.976357,withdrawal,travel,0
7445,339,6044.39,2024-06-19 19:02:50.976357,payment,clothing,0
7446,358,1944.04,2024-06-19 19:03:50.976357,transfer,groceries,0
7447,202,4074.37,2024-06-19 19:04:50.976357,purchase,travel,0
7448,876,7595.29,2024-06-19 19:05:50.976357,purchase,groceries,0
7449,319,2080.98,2024-06-19 19:06:50.976357,purchase,clothing,0
7450,476,7624.37,2024-06-19 19:07:50.976357,withdrawal,entertainment,0
7451,668,490.12,2024-06-19 19:08:50.976357,payment,entertainment,0
7452,476,1173.58,2024-06-19 19:09:50.976357,withdrawal,electronics,0
7453,757,3636.33,2024-06-19 19:10:50.976357,transfer,groceries,0
7454,669,8434.94,2024-06-19 19:11:50.976357,transfer,clothing,1
7455,841,4824.0,2024-06-19 19:12:50.976357,purchase,groceries,0
7456,482,7716.0,2024-06-19 19:13:50.976357,withdrawal,entertainment,0
7457,227,5264.76,2024-06-19 19:14:50.976357,payment,entertainment,1
7458,821,3866.34,2024-06-19 19:15:50.976357,transfer,clothing,0
7459,547,5066.48,2024-06-19 19:16:50.976357,payment,travel,0
7460,401,1465.45,2024-06-19 19:17:50.976357,payment,clothing,0
7461,538,4259.94,2024-06-19 19:18:50.976357,payment,travel,0
7462,744,7006.61,2024-06-19 19:19:50.976357,payment,electronics,0
7463,499,4171.59,2024-06-19 19:20:50.976357,withdrawal,clothing,0
7464,741,7235.98,2024-06-19 19:21:50.976357,transfer,travel,0
7465,516,2582.87,2024-06-19 19:22:50.976357,payment,entertainment,0
7466,581,8083.23,2024-06-19 19:23:50.976357,transfer,entertainment,0
7467,148,4232.46,2024-06-19 19:24:50.976357,transfer,groceries,0
7468,109,366.25,2024-06-19 19:25:50.976357,withdrawal,clothing,1
7469,973,2349.18,2024-06-19 19:26:50.976357,purchase,clothing,0
7470,773,1363.46,2024-06-19 19:27:50.976357,transfer,groceries,0
7471,162,8736.97,2024-06-19 19:28:50.976357,transfer,travel,0
7472,777,1579.25,2024-06-19 19:29:50.976357,payment,groceries,0
7473,131,1456.27,2024-06-19 19:30:50.976357,transfer,clothing,0
7474,767,2933.93,2024-06-19 19:31:50.976357,purchase,clothing,0
7475,914,1251.57,2024-06-19 19:32:50.976357,purchase,entertainment,0
7476,838,3454.84,2024-06-19 19:33:50.976357,transfer,electronics,1
7477,578,3862.64,2024-06-19 19:34:50.976357,purchase,clothing,0
7478,674,9077.79,2024-06-19 19:35:50.976357,purchase,entertainment,1
7479,520,9258.28,2024-06-19 19:36:50.976357,withdrawal,entertainment,0
7480,290,5238.9,2024-06-19 19:37:50.976357,transfer,entertainment,0
7481,787,2808.25,2024-06-19 19:38:50.976357,transfer,groceries,0
7482,723,6051.93,2024-06-19 19:39:50.976357,withdrawal,clothing,0
7483,786,7066.1,2024-06-19 19:40:50.976357,withdrawal,electronics,0
7484,571,6273.49,2024-06-19 19:41:50.976357,payment,travel,0
7485,178,9830.23,2024-06-19 19:42:50.976357,transfer,clothing,0
7486,379,5382.69,2024-06-19 19:43:50.976357,payment,clothing,0
7487,892,5555.5,2024-06-19 19:44:50.976357,payment,travel,0
7488,807,9694.4,2024-06-19 19:45:50.976357,payment,clothing,0
7489,172,2454.26,2024-06-19 19:46:50.976357,transfer,travel,0
7490,717,5370.13,2024-06-19 19:47:50.976357,payment,electronics,0
7491,825,4396.98,2024-06-19 19:48:50.976357,transfer,entertainment,0
7492,169,7662.25,2024-06-19 19:49:50.976357,transfer,clothing,0
7493,880,1985.78,2024-06-19 19:50:50.976357,withdrawal,electronics,0
7494,344,1183.21,2024-06-19 19:51:50.976357,payment,entertainment,0
7495,363,9587.9,2024-06-19 19:52:50.976357,payment,groceries,0
7496,650,6898.54,2024-06-19 19:53:50.976357,payment,groceries,0
7497,357,4459.45,2024-06-19 19:54:50.976357,withdrawal,clothing,0
7498,308,103.97,2024-06-19 19:55:50.976357,payment,travel,1
7499,649,2248.77,2024-06-19 19:56:50.976357,transfer,groceries,1
7500,705,4461.77,2024-06-19 19:57:50.976357,withdrawal,electronics,0
7501,725,7895.47,2024-06-19 19:58:50.976357,purchase,travel,1
7502,292,1106.15,2024-06-19 19:59:50.976357,purchase,electronics,0
7503,122,1096.93,2024-06-19 20:00:50.976357,transfer,entertainment,0
7504,922,2931.98,2024-06-19 20:01:50.976357,payment,travel,0
7505,984,2191.86,2024-06-19 20:02:50.976357,payment,groceries,0
7506,150,1424.98,2024-06-19 20:03:50.976357,transfer,electronics,0
7507,476,8816.72,2024-06-19 20:04:50.976357,withdrawal,travel,0
7508,900,8606.63,2024-06-19 20:05:50.976357,purchase,electronics,0
7509,378,5497.15,2024-06-19 20:06:50.976357,purchase,clothing,0
7510,855,3966.75,2024-06-19 20:07:50.976357,purchase,electronics,0
7511,853,3532.91,2024-06-19 20:08:50.976357,withdrawal,electronics,0
7512,669,8463.2,2024-06-19 20:09:50.976357,withdrawal,groceries,0
7513,266,1901.63,2024-06-19 20:10:50.976357,withdrawal,clothing,0
7514,903,4094.46,2024-06-19 20:11:50.976357,transfer,electronics,0
7515,984,7352.91,2024-06-19 20:12:50.976357,payment,groceries,0
7516,751,4747.92,2024-06-19 20:13:50.976357,withdrawal,travel,0
7517,143,8519.1,2024-06-19 20:14:50.976357,transfer,travel,0
7518,237,1587.2,2024-06-19 20:15:50.976357,withdrawal,electronics,0
7519,760,6231.45,2024-06-19 20:16:50.976357,withdrawal,clothing,0
7520,608,1431.65,2024-06-19 20:17:50.976357,payment,travel,0
7521,306,7850.05,2024-06-19 20:18:50.976357,withdrawal,electronics,0
7522,118,1183.77,2024-06-19 20:19:50.976357,payment,groceries,0
7523,363,5872.58,2024-06-19 20:20:50.976357,payment,groceries,0
7524,639,5900.14,2024-06-19 20:21:50.976357,purchase,travel,0
7525,984,1461.68,2024-06-19 20:22:50.976357,transfer,travel,0
7526,561,6311.45,2024-06-19 20:23:50.976357,transfer,clothing,0
7527,950,9855.81,2024-06-19 20:24:50.976357,purchase,electronics,0
7528,157,6355.79,2024-06-19 20:25:50.976357,withdrawal,clothing,0
7529,352,2179.26,2024-06-19 20:26:50.976357,transfer,travel,0
7530,411,2693.92,2024-06-19 20:27:50.976357,purchase,clothing,0
7531,745,2342.77,2024-06-19 20:28:50.976357,payment,clothing,1
7532,785,3793.26,2024-06-19 20:29:50.976357,payment,travel,0
7533,479,8728.68,2024-06-19 20:30:50.976357,purchase,groceries,0
7534,732,1909.87,2024-06-19 20:31:50.976357,payment,electronics,0
7535,933,1393.76,2024-06-19 20:32:50.976357,withdrawal,clothing,0
7536,756,8330.16,2024-06-19 20:33:50.976357,withdrawal,travel,0
7537,745,7224.93,2024-06-19 20:34:50.976357,payment,travel,0
7538,772,2799.92,2024-06-19 20:35:50.976357,transfer,travel,0
7539,489,4033.55,2024-06-19 20:36:50.976357,transfer,groceries,0
7540,450,5752.79,2024-06-19 20:37:50.976357,transfer,travel,0
7541,288,1370.61,2024-06-19 20:38:50.976357,transfer,clothing,0
7542,299,5629.33,2024-06-19 20:39:50.976357,payment,travel,0
7543,508,4646.7,2024-06-19 20:40:50.976357,purchase,travel,0
7544,477,8228.58,2024-06-19 20:41:50.976357,transfer,clothing,0
7545,135,6201.47,2024-06-19 20:42:50.976357,transfer,electronics,0
7546,149,8334.16,2024-06-19 20:43:50.976357,payment,electronics,0
7547,901,1303.0,2024-06-19 20:44:50.976357,transfer,groceries,0
7548,697,5972.58,2024-06-19 20:45:50.976357,transfer,entertainment,0
7549,843,9097.85,2024-06-19 20:46:50.976357,payment,clothing,0
7550,453,759.58,2024-06-19 20:47:50.976357,purchase,clothing,0
7551,285,3007.57,2024-06-19 20:48:50.976357,transfer,entertainment,0
7552,923,2898.53,2024-06-19 20:49:50.976357,purchase,travel,1
7553,400,7029.42,2024-06-19 20:50:50.976357,purchase,entertainment,0
7554,489,6965.92,2024-06-19 20:51:50.976357,transfer,entertainment,0
7555,473,860.46,2024-06-19 20:52:50.976357,transfer,travel,0
7556,303,829.62,2024-06-19 20:53:50.976357,transfer,clothing,0
7557,698,3546.17,2024-06-19 20:54:50.976357,withdrawal,groceries,0
7558,637,7737.6,2024-06-19 20:55:50.976357,withdrawal,groceries,1
7559,389,6964.98,2024-06-19 20:56:50.976357,payment,travel,0
7560,660,7032.87,2024-06-19 20:57:50.976357,purchase,clothing,0
7561,801,266.9,2024-06-19 20:58:50.976357,payment,electronics,0
7562,758,1971.19,2024-06-19 20:59:50.976357,withdrawal,groceries,0
7563,432,2100.69,2024-06-19 21:00:50.976357,payment,clothing,0
7564,821,1098.95,2024-06-19 21:01:50.976357,withdrawal,electronics,1
7565,543,9323.89,2024-06-19 21:02:50.976357,transfer,clothing,0
7566,632,2291.43,2024-06-19 21:03:50.976357,transfer,entertainment,0
7567,408,5125.57,2024-06-19 21:04:50.976357,purchase,entertainment,0
7568,846,2236.21,2024-06-19 21:05:50.976357,transfer,clothing,0
7569,243,5919.22,2024-06-19 21:06:50.976357,transfer,travel,0
7570,231,1975.93,2024-06-19 21:07:50.976357,transfer,travel,0
7571,854,7084.24,2024-06-19 21:08:50.976357,withdrawal,travel,0
