transaction_id,user_id,transaction_amount,transaction_time,transaction_type,merchant_category,is_fraud
793,388,7139.776318567273,2024-06-15 04:10:50.976357,purchase,electronics,1
794,325,1928.193843278515,2024-06-15 04:11:50.976357,withdrawal,travel,0
795,468,2575.881180492707,2024-06-15 04:12:50.976357,purchase,travel,0
796,536,2941.4590982911513,2024-06-15 04:13:50.976357,transfer,clothing,0
797,342,4692.781094298163,2024-06-15 04:14:50.976357,withdrawal,entertainment,0
798,145,4892.3978908423,2024-06-15 04:15:50.976357,transfer,travel,0
799,231,1869.0517295165728,2024-06-15 04:16:50.976357,payment,entertainment,0
800,166,1166.2018592793283,2024-06-15 04:17:50.976357,purchase,groceries,0
801,695,1284.7777135019817,2024-06-15 04:18:50.976357,purchase,entertainment,0
802,138,1445.337084100197,2024-06-15 04:19:50.976357,withdrawal,electronics,1
803,167,8379.64281153353,2024-06-15 04:20:50.976357,transfer,electronics,0
804,248,9836.093141683708,2024-06-15 04:21:50.976357,withdrawal,electronics,0
805,869,3646.802776815987,2024-06-15 04:22:50.976357,payment,clothing,0
806,460,8524.396112030212,2024-06-15 04:23:50.976357,withdrawal,travel,1
807,430,7972.187086895548,2024-06-15 04:24:50.976357,payment,entertainment,0
808,723,6604.50704139964,2024-06-15 04:25:50.976357,payment,travel,0
809,883,3129.715082101076,2024-06-15 04:26:50.976357,purchase,groceries,0
810,258,6255.548626098245,2024-06-15 04:27:50.976357,transfer,electronics,0
811,494,9643.723357576851,2024-06-15 04:28:50.976357,withdrawal,travel,0
812,372,9731.663091161947,2024-06-15 04:29:50.976357,transfer,entertainment,0
813,639,4583.731750924987,2024-06-15 04:30:50.976357,purchase,clothing,0
814,216,1213.5938171782627,2024-06-15 04:31:50.976357,transfer,clothing,0
815,578,7726.368363061176,2024-06-15 04:32:50.976357,transfer,electronics,0
816,131,6175.228964920142,2024-06-15 04:33:50.976357,purchase,clothing,0
817,860,9379.338617871439,2024-06-15 04:34:50.976357,purchase,electronics,0
818,274,6999.762260290223,2024-06-15 04:35:50.976357,withdrawal,clothing,0
819,610,5509.861804065281,2024-06-15 04:36:50.976357,payment,clothing,0
820,396,3048.854004787754,2024-06-15 04:37:50.976357,payment,clothing,0
821,932,7129.738899268333,2024-06-15 04:38:50.976357,transfer,electronics,0
822,997,2847.5072552754164,2024-06-15 04:39:50.976357,transfer,entertainment,0
823,311,6675.806529610575,2024-06-15 04:40:50.976357,withdrawal,entertainment,0
824,438,3971.2797939154034,2024-06-15 04:41:50.976357,transfer,groceries,1
825,786,3362.330049799532,2024-06-15 04:42:50.976357,purchase,travel,0
826,322,3645.5084556118604,2024-06-15 04:43:50.976357,withdrawal,travel,1
827,252,1377.6411640904314,2024-06-15 04:44:50.976357,payment,electronics,0
828,192,7640.032055430488,2024-06-15 04:45:50.976357,withdrawal,groceries,0
829,625,5775.510702456193,2024-06-15 04:46:50.976357,transfer,groceries,0
830,249,1448.7149062568358,2024-06-15 04:47:50.976357,payment,electronics,0
831,837,5085.154742546052,2024-06-15 04:48:50.976357,payment,electronics,0
832,311,3476.911237808581,2024-06-15 04:49:50.976357,purchase,clothing,0
833,432,8504.638578986263,2024-06-15 04:50:50.976357,withdrawal,clothing,0
834,591,5054.415842901954,2024-06-15 04:51:50.976357,transfer,electronics,0
835,263,9387.866899247254,2024-06-15 04:52:50.976357,withdrawal,electronics,0
836,806,4625.724920635817,2024-06-15 04:53:50.976357,transfer,electronics,0
837,960,1369.9155974289777,2024-06-15 04:54:50.976357,payment,travel,0
838,594,2776.3182359923044,2024-06-15 04:55:50.976357,purchase,travel,0
839,328,4560.799153582925,2024-06-15 04:56:50.976357,purchase,entertainment,0
840,737,3772.4883950725457,2024-06-15 04:57:50.976357,payment,electronics,0
841,616,8335.941003721437,2024-06-15 04:58:50.976357,withdrawal,groceries,0
842,561,3604.6571423800583,2024-06-15 04:59:50.976357,withdrawal,clothing,0
843,971,9399.574134668865,2024-06-15 05:00:50.976357,withdrawal,groceries,0
844,129,4653.560705539951,2024-06-15 05:01:50.976357,payment,electronics,1
845,134,6742.36329360685,2024-06-15 05:02:50.976357,purchase,travel,0
846,756,8952.220110826649,2024-06-15 05:03:50.976357,transfer,clothing,0
847,950,439.15208904425174,2024-06-15 05:04:50.976357,transfer,groceries,0
848,796,1693.812421382491,2024-06-15 05:05:50.976357,withdrawal,travel,0
849,757,7732.898157434757,2024-06-15 05:06:50.976357,transfer,clothing,0
850,529,7536.578196102351,2024-06-15 05:07:50.976357,transfer,entertainment,0
851,268,1145.4963286223406,2024-06-15 05:08:50.976357,withdrawal,clothing,0
852,543,4455.356153716777,2024-06-15 05:09:50.976357,withdrawal,entertainment,0
853,512,9357.109968459572,2024-06-15 05:10:50.976357,withdrawal,entertainment,0
854,404,9917.745173213048,2024-06-15 05:11:50.976357,withdrawal,entertainment,0
855,287,7830.402051605365,2024-06-15 05:12:50.976357,withdrawal,clothing,0
856,331,7063.782056024748,2024-06-15 05:13:50.976357,withdrawal,travel,0
857,783,6792.936558397513,2024-06-15 05:14:50.976357,purchase,electronics,0
858,273,8401.844817469293,2024-06-15 05:15:50.976357,purchase,electronics,0
859,702,8298.089955526535,2024-06-15 05:16:50.976357,purchase,entertainment,0
860,705,6532.26317057026,2024-06-15 05:17:50.976357,withdrawal,electronics,0
861,107,8347.536217320237,2024-06-15 05:18:50.976357,payment,travel,0
862,488,7202.318587646385,2024-06-15 05:19:50.976357,withdrawal,electronics,0
863,454,7916.850579601564,2024-06-15 05:20:50.976357,purchase,travel,0
864,531,3488.5196428799345,2024-06-15 05:21:50.976357,payment,clothing,1
865,344,7279.3320490834585,2024-06-15 05:22:50.976357,purchase,clothing,0
866,451,1598.7655898003095,2024-06-15 05:23:50.976357,payment,groceries,0
867,858,9839.572145091654,2024-06-15 05:24:50.976357,withdrawal,groceries,0
868,140,8592.915307669746,2024-06-15 05:25:50.976357,purchase,electronics,0
869,114,6986.62662194093,2024-06-15 05:26:50.976357,withdrawal,entertainment,0
870,724,6947.64293362237,2024-06-15 05:27:50.976357,payment,clothing,0
871,963,7344.95951449915,2024-06-15 05:28:50.976357,transfer,entertainment,0
872,633,9395.00991020293,2024-06-15 05:29:50.976357,withdrawal,entertainment,0
873,218,3305.076713529769,2024-06-15 05:30:50.976357,payment,electronics,0
874,534,9759.362216189202,2024-06-15 05:31:50.976357,withdrawal,clothing,0
875,326,3558.5413085704413,2024-06-15 05:32:50.976357,purchase,travel,0
876,191,4673.761234193004,2024-06-15 05:33:50.976357,withdrawal,clothing,0
877,186,862.7767617365985,2024-06-15 05:34:50.976357,payment,travel,0
878,149,8344.994259770487,2024-06-15 05:35:50.976357,payment,electronics,0
879,921,672.2798739434184,2024-06-15 05:36:50.976357,withdrawal,clothing,0
880,365,93.29902853539471,2024-06-15 05:37:50.976357,withdrawal,clothing,0
881,355,7101.2861266500895,2024-06-15 05:38:50.976357,purchase,clothing,0
882,308,453.0840618259993,2024-06-15 05:39:50.976357,purchase,clothing,0
883,161,5179.154622182524,2024-06-15 05:40:50.976357,withdrawal,groceries,0
884,284,1221.2907602524822,2024-06-15 05:41:50.976357,withdrawal,entertainment,0
885,712,6561.471752261978,2024-06-15 05:42:50.976357,transfer,entertainment,0
886,718,4551.810984513778,2024-06-15 05:43:50.976357,withdrawal,travel,0
887,921,3429.695410569413,2024-06-15 05:44:50.976357,purchase,electronics,0
888,761,5354.282703932882,2024-06-15 05:45:50.976357,transfer,travel,0
889,717,7823.497210287832,2024-06-15 05:46:50.976357,purchase,electronics,0
890,419,7256.770288455367,2024-06-15 05:47:50.976357,withdrawal,entertainment,1
891,479,7264.171941322244,2024-06-15 05:48:50.976357,payment,travel,0
892,502,8995.487038851574,2024-06-15 05:49:50.976357,purchase,clothing,0
893,416,7500.204189209779,2024-06-15 05:50:50.976357,purchase,clothing,0
894,532,8144.527722352525,2024-06-15 05:51:50.976357,withdrawal,entertainment,0
895,641,6781.2884399368895,2024-06-15 05:52:50.976357,withdrawal,electronics,0
896,505,8760.105469007656,2024-06-15 05:53:50.976357,withdrawal,groceries,0
897,566,8058.956628350391,2024-06-15 05:54:50.976357,purchase,groceries,0
898,209,7519.573325202371,2024-06-15 05:55:50.976357,payment,travel,0
899,620,9078.91934970457,2024-06-15 05:56:50.976357,withdrawal,clothing,0
900,727,7874.045230779879,2024-06-15 05:57:50.976357,withdrawal,travel,0
901,371,3791.9083815304803,2024-06-15 05:58:50.976357,transfer,electronics,0
902,202,2468.2983205981886,2024-06-15 05:59:50.976357,transfer,travel,0
903,182,1550.737371379587,2024-06-15 06:00:50.976357,payment,entertainment,0
904,819,9265.715158601399,2024-06-15 06:01:50.976357,purchase,travel,0
905,987,8872.169376635797,2024-06-15 06:02:50.976357,transfer,clothing,0
906,787,3715.385362914498,2024-06-15 06:03:50.976357,purchase,electronics,0
907,412,7752.621888354381,2024-06-15 06:04:50.976357,payment,electronics,1
908,585,7433.941772434107,2024-06-15 06:05:50.976357,payment,entertainment,1
909,993,2007.7082834425937,2024-06-15 06:06:50.976357,purchase,groceries,0
910,958,8707.052266550452,2024-06-15 06:07:50.976357,withdrawal,entertainment,0
911,244,5168.118364327739,2024-06-15 06:08:50.976357,payment,clothing,0
912,112,5734.355566090057,2024-06-15 06:09:50.976357,transfer,clothing,0
913,732,2328.942830222727,2024-06-15 06:10:50.976357,payment,electronics,0
914,305,5385.834399221311,2024-06-15 06:11:50.976357,withdrawal,electronics,0
915,889,4904.771960996549,2024-06-15 06:12:50.976357,withdrawal,electronics,0
916,856,5024.302362912543,2024-06-15 06:13:50.976357,withdrawal,clothing,0
917,849,2552.109515528771,2024-06-15 06:14:50.976357,purchase,entertainment,0
918,100,5292.663897605369,2024-06-15 06:15:50.976357,transfer,travel,1
919,852,6826.857834847112,2024-06-15 06:16:50.976357,purchase,travel,0
920,273,5511.370198704469,2024-06-15 06:17:50.976357,withdrawal,entertainment,0
921,846,1478.1881240195246,2024-06-15 06:18:50.976357,withdrawal,electronics,1
922,711,5840.16108012492,2024-06-15 06:19:50.976357,withdrawal,entertainment,0
923,285,332.7022236969587,2024-06-15 06:20:50.976357,withdrawal,travel,0
924,483,6060.490037389302,2024-06-15 06:21:50.976357,payment,entertainment,0
925,206,402.51459940192115,2024-06-15 06:22:50.976357,withdrawal,groceries,0
926,776,4425.1221370228,2024-06-15 06:23:50.976357,withdrawal,travel,0
927,618,2530.7808722358714,2024-06-15 06:24:50.976357,payment,entertainment,0
928,584,7788.987184076623,2024-06-15 06:25:50.976357,transfer,entertainment,0
929,453,1413.1337188898542,2024-06-15 06:26:50.976357,withdrawal,entertainment,0
930,268,6533.211813629188,2024-06-15 06:27:50.976357,withdrawal,entertainment,1
931,825,253.60180419585697,2024-06-15 06:28:50.976357,transfer,electronics,0
932,490,1688.5659600058684,2024-06-15 06:29:50.976357,withdrawal,groceries,0
933,911,2926.5986696044993,2024-06-15 06:30:50.976357,payment,clothing,0
934,660,8357.53223239506,2024-06-15 06:31:50.976357,payment,groceries,0
935,711,6543.271311150454,2024-06-15 06:32:50.976357,payment,entertainment,0
936,359,5363.201541142854,2024-06-15 06:33:50.976357,payment,clothing,0
937,930,2279.186424603473,2024-06-15 06:34:50.976357,purchase,entertainment,0
938,940,2209.9411576372963,2024-06-15 06:35:50.976357,withdrawal,clothing,0
939,211,5748.868458948464,2024-06-15 06:36:50.976357,transfer,clothing,1
940,890,6199.6661294708965,2024-06-15 06:37:50.976357,withdrawal,travel,0
941,346,3070.1824937710007,2024-06-15 06:38:50.976357,withdrawal,entertainment,0
942,783,4907.86531968718,2024-06-15 06:39:50.976357,payment,travel,0
943,544,4448.673142899786,2024-06-15 06:40:50.976357,withdrawal,electronics,0
944,843,7633.591517647114,2024-06-15 06:41:50.976357,purchase,electronics,0
945,585,6405.017150139437,2024-06-15 06:42:50.976357,withdrawal,entertainment,1
946,718,5750.925679919947,2024-06-15 06:43:50.976357,transfer,clothing,0
947,472,2066.6015133403275,2024-06-15 06:44:50.976357,payment,electronics,0
948,247,5111.251547296759,2024-06-15 06:45:50.976357,payment,clothing,0
949,525,7870.835606888327,2024-06-15 06:46:50.976357,purchase,travel,0
950,534,3202.752788715964,2024-06-15 06:47:50.976357,payment,travel,0
951,939,4815.33568802794,2024-06-15 06:48:50.976357,purchase,entertainment,0
952,180,8912.941471292505,2024-06-15 06:49:50.976357,withdrawal,groceries,0
953,204,3262.25749689217,2024-06-15 06:50:50.976357,payment,groceries,0
954,370,5836.154603672854,2024-06-15 06:51:50.976357,withdrawal,groceries,0
955,870,7958.63766290534,2024-06-15 06:52:50.976357,payment,travel,0
956,926,5502.084913912257,2024-06-15 06:53:50.976357,purchase,electronics,0
957,596,2551.585843227951,2024-06-15 06:54:50.976357,withdrawal,clothing,0
958,370,8866.949219208196,2024-06-15 06:55:50.976357,withdrawal,clothing,0
959,261,8968.816598443154,2024-06-15 06:56:50.976357,transfer,electronics,0
960,416,8215.050207978587,2024-06-15 06:57:50.976357,purchase,travel,0
961,665,5270.571843520872,2024-06-15 06:58:50.976357,transfer,clothing,1
962,488,3121.308458399541,2024-06-15 06:59:50.976357,payment,electronics,0
963,524,3629.17296144935,2024-06-15 07:00:50.976357,purchase,clothing,0
964,810,3178.5837243301594,2024-06-15 07:01:50.976357,purchase,groceries,0
965,551,5436.716802132827,2024-06-15 07:02:50.976357,withdrawal,groceries,0
966,682,958.8761073123252,2024-06-15 07:03:50.976357,withdrawal,electronics,0
967,478,5493.614487918127,2024-06-15 07:04:50.976357,transfer,groceries,0
968,592,3065.1702022215627,2024-06-15 07:05:50.976357,purchase,electronics,0
969,372,4775.648000274283,2024-06-15 07:06:50.976357,withdrawal,travel,0
970,784,3213.1039687552166,2024-06-15 07:07:50.976357,payment,electronics,0
971,972,9519.898110102999,2024-06-15 07:08:50.976357,purchase,clothing,0
972,176,4036.0290391927974,2024-06-15 07:09:50.976357,purchase,electronics,0
973,961,3710.5974345540285,2024-06-15 07:10:50.976357,withdrawal,travel,0
974,230,7346.489126289008,2024-06-15 07:11:50.976357,transfer,electronics,0
975,524,5967.621755745036,2024-06-15 07:12:50.976357,withdrawal,travel,0
976,285,3835.674024695061,2024-06-15 07:13:50.976357,payment,entertainment,0
977,936,1252.1248334532395,2024-06-15 07:14:50.976357,transfer,travel,0
978,618,7292.936376958303,2024-06-15 07:15:50.976357,withdrawal,groceries,0
979,547,4322.524185948872,2024-06-15 07:16:50.976357,purchase,clothing,0
980,542,3158.5461480575327,2024-06-15 07:17:50.976357,payment,groceries,0
981,463,9059.151212593912,2024-06-15 07:18:50.976357,transfer,travel,0
982,256,936.8502772747853,2024-06-15 07:19:50.976357,purchase,electronics,0
983,918,3450.847847487559,2024-06-15 07:20:50.976357,transfer,clothing,0
984,172,4025.6419240156583,2024-06-15 07:21:50.976357,transfer,entertainment,0
985,346,1378.5359033099867,2024-06-15 07:22:50.976357,transfer,groceries,0
986,439,190.47224338783693,2024-06-15 07:23:50.976357,payment,entertainment,0
987,264,9847.409932426937,2024-06-15 07:24:50.976357,withdrawal,entertainment,1
988,515,3723.405152611642,2024-06-15 07:25:50.976357,payment,travel,0
989,512,1840.8121559535628,2024-06-15 07:26:50.976357,payment,electronics,0
990,764,930.4931706083981,2024-06-15 07:27:50.976357,transfer,groceries,0
991,921,1963.2026531247461,2024-06-15 07:28:50.976357,withdrawal,clothing,0
992,878,3244.5975578653574,2024-06-15 07:29:50.976357,transfer,travel,0
993,147,6680.520800620786,2024-06-15 07:30:50.976357,purchase,electronics,0
994,850,8121.724985705362,2024-06-15 07:31:50.976357,purchase,electronics,1
995,320,9335.193764431397,2024-06-15 07:32:50.976357,withdrawal,entertainment,0
996,180,6505.916033679752,2024-06-15 07:33:50.976357,payment,entertainment,0
997,570,5630.710322618262,2024-06-15 07:34:50.976357,payment,electronics,0
998,410,8374.098513309913,2024-06-15 07:35:50.976357,withdrawal,clothing,0
999,124,3146.875581148015,2024-06-15 07:36:50.976357,purchase,travel,0
1000,778,2894.1692234600723,2024-06-15 07:37:50.976357,withdrawal,clothing,0
1001,857,1346.70365196875,2024-06-15 07:38:50.976357,withdrawal,entertainment,0
1002,964,9373.994661553801,2024-06-15 07:39:50.976357,payment,groceries,0
1003,833,412.87307329212484,2024-06-15 07:40:50.976357,withdrawal,entertainment,0
1004,951,4203.391745162161,2024-06-15 07:41:50.976357,payment,travel,0
1005,642,8587.835967606956,2024-06-15 07:42:50.976357,purchase,electronics,0
1006,891,5046.72151070753,2024-06-15 07:43:50.976357,withdrawal,entertainment,0
1007,632,7317.866715223572,2024-06-15 07:44:50.976357,withdrawal,electronics,1
1008,666,4924.792193667923,2024-06-15 07:45:50.976357,withdrawal,groceries,0
1009,204,5985.110648915851,2024-06-15 07:46:50.976357,payment,clothing,0
1010,180,4649.340460968364,2024-06-15 07:47:50.976357,withdrawal,entertainment,0
1011,222,3145.428176577091,2024-06-15 07:48:50.976357,transfer,electronics,0
1012,514,3932.064212099766,2024-06-15 07:49:50.976357,purchase,electronics,0
1013,802,8278.025975502062,2024-06-15 07:50:50.976357,transfer,groceries,0
1014,554,654.3736877705402,2024-06-15 07:51:50.976357,withdrawal,electronics,0
1015,628,6726.864030316286,2024-06-15 07:52:50.976357,payment,electronics,0
1016,990,428.3257575953026,2024-06-15 07:53:50.976357,purchase,entertainment,0
1017,304,4780.850930892561,2024-06-15 07:54:50.976357,purchase,groceries,0
1018,106,3631.5937825699516,2024-06-15 07:55:50.976357,withdrawal,electronics,0
1019,239,7504.329783304911,2024-06-15 07:56:50.976357,withdrawal,electronics,0
1020,305,8345.34530960962,2024-06-15 07:57:50.976357,withdrawal,entertainment,0
1021,944,3300.4998873320587,2024-06-15 07:58:50.976357,transfer,groceries,1
1022,194,4553.608155027301,2024-06-15 07:59:50.976357,transfer,groceries,0
1023,736,7063.396601630244,2024-06-15 08:00:50.976357,transfer,groceries,0
1024,855,2331.878233788346,2024-06-15 08:01:50.976357,withdrawal,clothing,0
1025,158,740.7257403334361,2024-06-15 08:02:50.976357,withdrawal,electronics,0
1026,642,4548.658976333457,2024-06-15 08:03:50.976357,purchase,clothing,0
1027,991,5941.693371497345,2024-06-15 08:04:50.976357,withdrawal,travel,0
1028,566,5044.440427352547,2024-06-15 08:05:50.976357,payment,travel,0
1029,457,3054.2110476794596,2024-06-15 08:06:50.976357,payment,clothing,0
1030,643,7634.4116918115,2024-06-15 08:07:50.976357,purchase,clothing,0
1031,546,9966.373075896186,2024-06-15 08:08:50.976357,purchase,travel,0
1032,396,7660.079374746582,2024-06-15 08:09:50.976357,payment,clothing,0
1033,241,3757.5969803883795,2024-06-15 08:10:50.976357,withdrawal,clothing,0
1034,991,8260.840660531845,2024-06-15 08:11:50.976357,purchase,groceries,0
1035,182,7242.8112672117795,2024-06-15 08:12:50.976357,transfer,travel,0
1036,117,9566.144388369741,2024-06-15 08:13:50.976357,withdrawal,travel,0
1037,768,9435.297668560268,2024-06-15 08:14:50.976357,withdrawal,travel,0
1038,160,9762.99025428074,2024-06-15 08:15:50.976357,withdrawal,travel,0
1039,104,1288.278757350654,2024-06-15 08:16:50.976357,payment,groceries,1
1040,752,4605.427809683101,2024-06-15 08:17:50.976357,payment,travel,0
1041,361,8050.696081668184,2024-06-15 08:18:50.976357,payment,entertainment,0
1042,646,2313.9102247769706,2024-06-15 08:19:50.976357,transfer,electronics,0
1043,125,1357.483837396786,2024-06-15 08:20:50.976357,transfer,groceries,0
1044,928,9659.076231439245,2024-06-15 08:21:50.976357,withdrawal,clothing,0
1045,609,8279.202746294173,2024-06-15 08:22:50.976357,withdrawal,clothing,0
1046,448,2864.997676340723,2024-06-15 08:23:50.976357,purchase,groceries,0
1047,820,6823.697464545639,2024-06-15 08:24:50.976357,purchase,electronics,0
1048,311,1187.6033860663847,2024-06-15 08:25:50.976357,withdrawal,electronics,0
1049,154,4264.1512758265935,2024-06-15 08:26:50.976357,payment,electronics,0
1050,894,9431.460655515975,2024-06-15 08:27:50.976357,payment,clothing,0
1051,677,5101.010372488199,2024-06-15 08:28:50.976357,purchase,groceries,0
1052,660,1366.9562953915415,2024-06-15 08:29:50.976357,transfer,clothing,0
1053,206,9146.110862624479,2024-06-15 08:30:50.976357,withdrawal,groceries,0
1054,739,1236.0011402622742,2024-06-15 08:31:50.976357,purchase,travel,0
1055,862,2335.2245091576406,2024-06-15 08:32:50.976357,withdrawal,electronics,1
1056,405,9261.756686711311,2024-06-15 08:33:50.976357,transfer,electronics,0
1057,821,8441.030679962525,2024-06-15 08:34:50.976357,payment,entertainment,0
1058,742,738.1013922011491,2024-06-15 08:35:50.976357,purchase,entertainment,0
1059,344,9333.344446807081,2024-06-15 08:36:50.976357,purchase,electronics,0
1060,667,1207.6719239560873,2024-06-15 08:37:50.976357,withdrawal,groceries,0
1061,997,2628.579411460767,2024-06-15 08:38:50.976357,purchase,entertainment,0
1062,894,1760.8270427996474,2024-06-15 08:39:50.976357,withdrawal,entertainment,0
1063,558,1762.7609097371717,2024-06-15 08:40:50.976357,withdrawal,clothing,0
1064,814,6406.024010889298,2024-06-15 08:41:50.976357,withdrawal,electronics,0
1065,630,251.97943668398906,2024-06-15 08:42:50.976357,transfer,electronics,0
1066,841,2639.824104463937,2024-06-15 08:43:50.976357,transfer,entertainment,0
1067,251,6772.674451105614,2024-06-15 08:44:50.976357,purchase,clothing,1
1068,723,5389.381680231234,2024-06-15 08:45:50.976357,purchase,electronics,1
1069,377,9810.30375287999,2024-06-15 08:46:50.976357,transfer,entertainment,0
1070,311,4975.726847682234,2024-06-15 08:47:50.976357,payment,travel,0
1071,140,2082.561424503774,2024-06-15 08:48:50.976357,withdrawal,clothing,0
1072,600,2576.7458694111733,2024-06-15 08:49:50.976357,transfer,groceries,0
1073,524,3487.50090203732,2024-06-15 08:50:50.976357,payment,entertainment,0
1074,900,1081.936451081563,2024-06-15 08:51:50.976357,purchase,travel,1
1075,236,6839.59089530806,2024-06-15 08:52:50.976357,payment,clothing,0
1076,758,2046.9636238305543,2024-06-15 08:53:50.976357,purchase,entertainment,0
1077,926,377.469470924386,2024-06-15 08:54:50.976357,withdrawal,travel,0
1078,564,7857.434740810886,2024-06-15 08:55:50.976357,transfer,entertainment,0
1079,257,2397.762552782042,2024-06-15 08:56:50.976357,transfer,electronics,0
1080,826,2597.2331846424495,2024-06-15 08:57:50.976357,purchase,electronics,0
1081,233,2273.53429030442,2024-06-15 08:58:50.976357,purchase,electronics,0
1082,251,4243.235116401961,2024-06-15 08:59:50.976357,transfer,entertainment,0
1083,437,2994.647623071645,2024-06-15 09:00:50.976357,transfer,clothing,0
1084,436,3330.9754180033374,2024-06-15 09:01:50.976357,transfer,travel,0
1085,106,473.85344298712624,2024-06-15 09:02:50.976357,payment,electronics,0
1086,687,6868.1364690701,2024-06-15 09:03:50.976357,withdrawal,clothing,1
1087,730,3210.0307644870345,2024-06-15 09:04:50.976357,purchase,clothing,0
1088,401,5032.120939511725,2024-06-15 09:05:50.976357,withdrawal,clothing,0
1089,152,4418.99704855529,2024-06-15 09:06:50.976357,withdrawal,electronics,0
1090,478,4712.314170041289,2024-06-15 09:07:50.976357,withdrawal,groceries,0
1091,898,5488.142013027563,2024-06-15 09:08:50.976357,withdrawal,electronics,0
1092,210,1951.7171958412905,2024-06-15 09:09:50.976357,payment,groceries,0
1093,501,3880.3469491111036,2024-06-15 09:10:50.976357,withdrawal,groceries,0
1094,130,2371.693491738466,2024-06-15 09:11:50.976357,withdrawal,electronics,0
1095,865,662.1707303707701,2024-06-15 09:12:50.976357,purchase,travel,1
1096,665,7737.529431054098,2024-06-15 09:13:50.976357,withdrawal,entertainment,0
1097,535,7829.016964246742,2024-06-15 09:14:50.976357,payment,electronics,0
1098,989,2561.225356600333,2024-06-15 09:15:50.976357,payment,clothing,0
1099,478,4940.714747982042,2024-06-15 09:16:50.976357,withdrawal,groceries,1
1100,901,2622.4553030746765,2024-06-15 09:17:50.976357,withdrawal,travel,1
1101,689,2340.870263756523,2024-06-15 09:18:50.976357,payment,entertainment,0
1102,395,2985.3532877221614,2024-06-15 09:19:50.976357,transfer,electronics,0
1103,231,1401.1456430650665,2024-06-15 09:20:50.976357,purchase,clothing,0
1104,629,9018.500590936794,2024-06-15 09:21:50.976357,withdrawal,clothing,0
1105,282,7617.764750660395,2024-06-15 09:22:50.976357,purchase,entertainment,0
1106,244,6693.920080172857,2024-06-15 09:23:50.976357,transfer,entertainment,1
1107,405,8707.445034008564,2024-06-15 09:24:50.976357,transfer,travel,1
1108,177,9419.581814574654,2024-06-15 09:25:50.976357,payment,travel,0
1109,821,1251.902548677523,2024-06-15 09:26:50.976357,payment,groceries,0
1110,392,1787.9478874204851,2024-06-15 09:27:50.976357,transfer,electronics,0
1111,830,9971.648294582592,2024-06-15 09:28:50.976357,transfer,electronics,1
1112,575,5444.490706264028,2024-06-15 09:29:50.976357,purchase,electronics,0
1113,593,4394.354906480393,2024-06-15 09:30:50.976357,payment,entertainment,0
1114,219,4013.833087240152,2024-06-15 09:31:50.976357,payment,travel,0
1115,583,3760.136060541448,2024-06-15 09:32:50.976357,withdrawal,electronics,0
1116,295,9662.634418921058,2024-06-15 09:33:50.976357,withdrawal,electronics,0
1117,106,5088.9739138551695,2024-06-15 09:34:50.976357,payment,electronics,0
1118,199,3782.650581419004,2024-06-15 09:35:50.976357,purchase,groceries,0
1119,105,9496.995274854395,2024-06-15 09:36:50.976357,payment,electronics,0
1120,161,7572.029047758188,2024-06-15 09:37:50.976357,withdrawal,travel,0
1121,439,2328.518262077317,2024-06-15 09:38:50.976357,withdrawal,clothing,0
1122,852,4193.2723938771505,2024-06-15 09:39:50.976357,withdrawal,electronics,0
1123,257,9785.716295509685,2024-06-15 09:40:50.976357,withdrawal,electronics,0
1124,195,9461.588654108002,2024-06-15 09:41:50.976357,transfer,travel,0
1125,168,6042.165192637467,2024-06-15 09:42:50.976357,withdrawal,travel,0
1126,940,9418.24137518048,2024-06-15 09:43:50.976357,withdrawal,clothing,0
1127,430,1193.369065088273,2024-06-15 09:44:50.976357,payment,clothing,0
1128,846,6660.579789526514,2024-06-15 09:45:50.976357,payment,clothing,0
1129,856,7533.829817622878,2024-06-15 09:46:50.976357,withdrawal,clothing,0
1130,843,1665.5789736176723,2024-06-15 09:47:50.976357,payment,electronics,0
1131,370,2669.452930153988,2024-06-15 09:48:50.976357,purchase,entertainment,0
1132,585,1248.2442239207562,2024-06-15 09:49:50.976357,payment,clothing,0
1133,348,1131.877344774893,2024-06-15 09:50:50.976357,purchase,entertainment,0
1134,334,1312.685190638087,2024-06-15 09:51:50.976357,purchase,travel,0
1135,790,2137.2433474923055,2024-06-15 09:52:50.976357,purchase,travel,0
1136,230,1760.3768303504849,2024-06-15 09:53:50.976357,withdrawal,electronics,0
1137,328,3201.396222907432,2024-06-15 09:54:50.976357,payment,groceries,0
1138,367,5010.195363012769,2024-06-15 09:55:50.976357,payment,entertainment,0
1139,937,5046.329099347804,2024-06-15 09:56:50.976357,payment,travel,0
1140,676,7815.366299376732,2024-06-15 09:57:50.976357,transfer,travel,0
1141,213,5318.120621893778,2024-06-15 09:58:50.976357,payment,clothing,0
1142,545,9162.983799800133,2024-06-15 09:59:50.976357,transfer,clothing,0
1143,991,8801.379702344142,2024-06-15 10:00:50.976357,withdrawal,groceries,0
1144,172,8675.573620824616,2024-06-15 10:01:50.976357,withdrawal,groceries,0
1145,264,5109.7329636889435,2024-06-15 10:02:50.976357,purchase,travel,0
1146,243,8419.660533357806,2024-06-15 10:03:50.976357,transfer,groceries,0
1147,830,6051.154617186056,2024-06-15 10:04:50.976357,withdrawal,travel,0
1148,876,8118.3504309774235,2024-06-15 10:05:50.976357,withdrawal,travel,0
